,Unnamed: 0,Unnamed: 0.1,ape_id,transfer_event_id,transfer_event_time
2809,2809.0,0.0,ApeGang #383,1292527255,2021-10-09T06:31:35.539048
2810,2810.0,0.0,ApeGang #9717,1292221094,2021-10-09T06:02:38.159834
2811,2811.0,0.0,ApeGang #4961,1292173960,2021-10-09T05:57:59.264916
2812,2812.0,0.0,ApeGang #9785,1292132001,2021-10-09T05:53:48.932976
2813,2813.0,0.0,ApeGang #7374,1292132171,2021-10-09T05:53:49.533494
2814,2814.0,0.0,ApeGang #3013,1292005474,2021-10-09T05:41:46.685449
2815,2815.0,0.0,ApeGang #95,1291968865,2021-10-09T05:38:11.261815
2816,2816.0,0.0,ApeGang #3733,1291939485,2021-10-09T05:35:13.459746
2817,2817.0,0.0,ApeGang #6136,1291925644,2021-10-09T05:33:48.656998
2818,2818.0,0.0,ApeGang #9124,1291838296,2021-10-09T05:24:59.686681
2819,2819.0,0.0,ApeGang #2339,1291789044,2021-10-09T05:19:49.981359
2820,2820.0,0.0,ApeGang #5281,1291767520,2021-10-09T05:17:30.136213
2821,2821.0,0.0,ApeGang #435,1291541141,2021-10-09T04:54:20.245055
2822,2822.0,0.0,ApeGang #7255,1291508144,2021-10-09T04:51:07.573636
2823,2823.0,0.0,ApeGang #8045,1291432365,2021-10-09T04:43:45.048977
2824,2824.0,0.0,ApeGang #9554,1291372767,2021-10-09T04:37:44.841049
2825,2825.0,0.0,ApeGang #7214,1290849356,2021-10-09T03:46:24.765109
2826,2826.0,0.0,ApeGang #8417,1290502629,2021-10-09T03:13:53.298733
2827,2827.0,0.0,ApeGang #1375,1290495433,2021-10-09T03:13:13.815851
2828,2828.0,0.0,ApeGang #1944,1290478765,2021-10-09T03:11:39.832609
2829,2829.0,0.0,ApeGang #4190,1290360028,2021-10-09T03:00:11.683036
2830,2830.0,0.0,ApeGang #9867,1290340400,2021-10-09T02:58:12.197219
2831,2831.0,0.0,ApeGang #7161,1290309378,2021-10-09T02:55:11.863607
2832,2832.0,0.0,ApeGang #8003,1290295858,2021-10-09T02:53:53.727506
2833,2833.0,0.0,ApeGang #800,1290133506,2021-10-09T02:38:16.942864
2834,2834.0,0.0,ApeGang #6773,1290108621,2021-10-09T02:35:58.000664
2835,2835.0,0.0,ApeGang #1839,1290070906,2021-10-09T02:32:26.808309
2836,2836.0,0.0,ApeGang #3370,1290057372,2021-10-09T02:31:11.184825
2837,2837.0,0.0,ApeGang #2336,1290043651,2021-10-09T02:29:54.734155
2838,2838.0,0.0,ApeGang #8764,1290021499,2021-10-09T02:27:48.828929
2839,2839.0,0.0,ApeGang #1450,1289905534,2021-10-09T02:16:35.677008
2840,2840.0,0.0,ApeGang #4077,1289883890,2021-10-09T02:14:26.776022
2841,2841.0,0.0,ApeGang #6921,1289831569,2021-10-09T02:09:16.831525
2842,2842.0,0.0,ApeGang #9367,1289824358,2021-10-09T02:08:34.289724
2843,2843.0,0.0,ApeGang #2854,1289784119,2021-10-09T02:04:39.707579
2844,2844.0,0.0,ApeGang #7725,1289770336,2021-10-09T02:03:19.026665
2845,2845.0,0.0,ApeGang #3733,1289772061,2021-10-09T02:03:28.796955
2846,2846.0,0.0,ApeGang #2071,1289721996,2021-10-09T01:58:39.535440
2847,2847.0,0.0,ApeGang #7289,1289717215,2021-10-09T01:58:11.737241
2848,2848.0,0.0,ApeGang #8465,1289695679,2021-10-09T01:56:04.578091
2849,2849.0,0.0,ApeGang #4027,1289641082,2021-10-09T01:50:46.099044
2850,2850.0,0.0,ApeGang #7893,1289549183,2021-10-09T01:42:14.210421
2851,2851.0,0.0,ApeGang #8272,1289402041,2021-10-09T01:28:43.189121
2852,2852.0,0.0,ApeGang #1985,1289397242,2021-10-09T01:28:17.575697
2853,2853.0,0.0,ApeGang #1163,1289320038,2021-10-09T01:21:09.239552
2854,2854.0,0.0,ApeGang #2057,1288976708,2021-10-09T00:50:00.377348
2855,2855.0,0.0,ApeGang #6313,1288942509,2021-10-09T00:47:03.796462
2856,2856.0,0.0,ApeGang #7978,1288838412,2021-10-09T00:37:30.721680
2857,2857.0,0.0,ApeGang #9437,1288729058,2021-10-09T00:26:53.378359
2858,2858.0,0.0,ApeGang #7304,1288661032,2021-10-09T00:20:39.369906
2859,2859.0,0.0,ApeGang #2706,1288551661,2021-10-09T00:10:43.328468
2860,2860.0,0.0,ApeGang #8348,1288364549,2021-10-08T23:54:28.993409
2861,2861.0,0.0,ApeGang #2628,1288170157,2021-10-08T23:36:39.080666
2862,2862.0,0.0,ApeGang #5674,1288170308,2021-10-08T23:36:39.853945
2863,2863.0,0.0,ApeGang #2509,1288121869,2021-10-08T23:32:05.096988
2864,2864.0,0.0,ApeGang #3339,1288107301,2021-10-08T23:30:42.926763
2865,2865.0,0.0,ApeGang #3972,1288103404,2021-10-08T23:30:20.617604
2866,2866.0,0.0,ApeGang #4861,1288090536,2021-10-08T23:29:20.186192
2867,2867.0,0.0,ApeGang #5384,1288084834,2021-10-08T23:28:47.904133
2868,2868.0,0.0,ApeGang #3712,1288079130,2021-10-08T23:28:14.731185
2869,2869.0,0.0,ApeGang #1373,1288019018,2021-10-08T23:22:20.370775
2870,2870.0,0.0,ApeGang #4731,1288001003,2021-10-08T23:20:41.223773
2871,2871.0,0.0,ApeGang #2128,1288001065,2021-10-08T23:20:41.533099
2872,2872.0,0.0,ApeGang #4115,1287997624,2021-10-08T23:20:23.195278
2873,2873.0,0.0,ApeGang #821,1287997141,2021-10-08T23:20:20.105256
2874,2874.0,0.0,ApeGang #2782,1287983876,2021-10-08T23:19:08.736838
2875,2875.0,0.0,ApeGang #8992,1287944681,2021-10-08T23:15:30.452135
2876,2876.0,0.0,ApeGang #3937,1287928983,2021-10-08T23:14:03.097755
2877,2877.0,0.0,ApeGang #2872,1287860985,2021-10-08T23:07:51.235367
2878,2878.0,0.0,ApeGang #8738,1287842376,2021-10-08T23:06:06.239828
2879,2879.0,0.0,ApeGang #207,1287814811,2021-10-08T23:03:28.600704
2880,2880.0,0.0,ApeGang #1406,1287789147,2021-10-08T23:00:58.866456
2881,2881.0,0.0,ApeGang #1988,1287782371,2021-10-08T23:00:20.037071
2882,2882.0,0.0,ApeGang #1153,1287756816,2021-10-08T22:57:54.671285
2883,2883.0,0.0,ApeGang #2061,1287752840,2021-10-08T22:57:33.118090
2884,2884.0,0.0,ApeGang #9542,1287752876,2021-10-08T22:57:33.239436
2885,2885.0,0.0,ApeGang #1280,1287715942,2021-10-08T22:54:19.934044
2886,2886.0,0.0,ApeGang #5534,1287708157,2021-10-08T22:53:38.477747
2887,2887.0,0.0,ApeGang #7312,1287703861,2021-10-08T22:53:16.613503
2888,2888.0,0.0,ApeGang #9360,1287692859,2021-10-08T22:52:21.000561
2889,2889.0,0.0,ApeGang #9304,1287676599,2021-10-08T22:50:55.616975
2890,2890.0,0.0,ApeGang #3128,1287664112,2021-10-08T22:49:50.219790
2891,2891.0,0.0,ApeGang #8477,1287554642,2021-10-08T22:39:55.852272
2892,2892.0,0.0,ApeGang #8722,1287546321,2021-10-08T22:39:09.125687
2893,2893.0,0.0,ApeGang #9132,1287533068,2021-10-08T22:37:55.228607
2894,2894.0,0.0,ApeGang #3753,1287394493,2021-10-08T22:25:24.984257
2895,2895.0,0.0,ApeGang #9877,1287379588,2021-10-08T22:24:04.557352
2896,2896.0,0.0,ApeGang #2648,1287371755,2021-10-08T22:23:22.624876
2897,2897.0,0.0,ApeGang #473,1287364249,2021-10-08T22:22:43.305133
2898,2898.0,0.0,ApeGang #9433,1287273925,2021-10-08T22:14:43.716724
2899,2899.0,0.0,ApeGang #3915,1287197643,2021-10-08T22:07:43.074516
2900,2900.0,0.0,ApeGang #4288,1287189835,2021-10-08T22:07:00.584190
2901,2901.0,0.0,ApeGang #8102,1287151151,2021-10-08T22:03:26.637156
2902,2902.0,0.0,ApeGang #232,1287091399,2021-10-08T21:57:54.010359
2903,2903.0,0.0,ApeGang #1935,1287083433,2021-10-08T21:57:10.794452
2904,2904.0,0.0,ApeGang #2839,1287056814,2021-10-08T21:54:46.501290
2905,2905.0,0.0,ApeGang #8619,1287050005,2021-10-08T21:54:10.810508
2906,2906.0,0.0,ApeGang #4174,1287008054,2021-10-08T21:50:23.649359
2907,2907.0,0.0,ApeGang #8632,1287004456,2021-10-08T21:50:04.343280
2908,2908.0,0.0,ApeGang #2793,1286984049,2021-10-08T21:48:15.817446
2909,2909.0,0.0,ApeGang #7026,1286954343,2021-10-08T21:45:29.243219
2910,2910.0,0.0,ApeGang #493,1286947115,2021-10-08T21:44:51.177515
2911,2911.0,0.0,ApeGang #4571,1286866594,2021-10-08T21:38:00.710855
2912,2912.0,0.0,ApeGang #7747,1286820534,2021-10-08T21:34:13.023483
2913,2913.0,0.0,ApeGang #4716,1286779889,2021-10-08T21:30:57.036055
2914,2914.0,0.0,ApeGang #7135,1286758688,2021-10-08T21:29:06.097730
2915,2915.0,0.0,ApeGang #8600,1286757976,2021-10-08T21:29:02.837313
2916,2916.0,0.0,ApeGang #7686,1286734974,2021-10-08T21:27:04.655233
2917,2917.0,0.0,ApeGang #3443,1286408779,2021-10-08T20:59:16.496979
2918,2918.0,0.0,ApeGang #5971,1286372460,2021-10-08T20:56:11.353592
2919,2919.0,0.0,ApeGang #3455,1286369640,2021-10-08T20:55:55.628420
2920,2920.0,0.0,ApeGang #6475,1286308342,2021-10-08T20:50:48.871362
2921,2921.0,0.0,ApeGang #6080,1286282275,2021-10-08T20:48:45.770546
2922,2922.0,0.0,ApeGang #5053,1286281398,2021-10-08T20:48:41.437164
2923,2923.0,0.0,ApeGang #7224,1286255580,2021-10-08T20:46:36.039006
2924,2924.0,0.0,ApeGang #5655,1286252780,2021-10-08T20:46:21.707525
2925,2925.0,0.0,ApeGang #6831,1286244484,2021-10-08T20:45:42.786228
2926,2926.0,0.0,ApeGang #408,1286233390,2021-10-08T20:44:41.908635
2927,2927.0,0.0,ApeGang #8031,1286225244,2021-10-08T20:44:01.004400
2928,2928.0,0.0,ApeGang #1952,1286210656,2021-10-08T20:42:47.943342
2929,2929.0,0.0,ApeGang #5076,1286161011,2021-10-08T20:38:33.745476
2930,2930.0,0.0,ApeGang #8572,1286152787,2021-10-08T20:37:48.523819
2931,2931.0,0.0,ApeGang #8988,1286122645,2021-10-08T20:34:45.602281
2932,2932.0,0.0,ApeGang #9104,1286114636,2021-10-08T20:33:55.532236
2933,2933.0,0.0,ApeGang #9694,1286033674,2021-10-08T20:24:55.546947
2934,2934.0,0.0,ApeGang #5875,1286023839,2021-10-08T20:23:41.700663
2935,2935.0,0.0,ApeGang #8854,1286000096,2021-10-08T20:20:27.595044
2936,2936.0,0.0,ApeGang #5628,1285994369,2021-10-08T20:19:37.168330
2937,2937.0,0.0,ApeGang #9201,1285984992,2021-10-08T20:18:14.730144
2938,2938.0,0.0,ApeGang #2892,1285977769,2021-10-08T20:17:10.372925
2939,2939.0,0.0,ApeGang #2838,1285952531,2021-10-08T20:13:22.373158
2940,2940.0,0.0,ApeGang #9729,1285931142,2021-10-08T20:10:11.354114
2941,2941.0,0.0,ApeGang #6714,1285908508,2021-10-08T20:06:50.606640
2942,2942.0,0.0,ApeGang #689,1285815841,2021-10-08T19:54:12.072427
2943,2943.0,0.0,ApeGang #3999,1285815912,2021-10-08T19:54:12.666165
2944,2944.0,0.0,ApeGang #8568,1285766849,2021-10-08T19:47:34.810647
2945,2945.0,0.0,ApeGang #1320,1285732577,2021-10-08T19:43:15.004992
2946,2946.0,0.0,ApeGang #3404,1285673806,2021-10-08T19:35:25.760859
2947,2947.0,0.0,ApeGang #1456,1285651391,2021-10-08T19:32:26.459284
2948,2948.0,0.0,ApeGang #9808,1285585773,2021-10-08T19:23:34.903606
2949,2949.0,0.0,ApeGang #1828,1285532556,2021-10-08T19:16:41.912231
2950,2950.0,0.0,ApeGang #3514,1285381884,2021-10-08T18:57:06.265187
2951,2951.0,0.0,ApeGang #136,1285285009,2021-10-08T18:42:14.785664
2952,2952.0,0.0,ApeGang #4631,1285186601,2021-10-08T18:27:02.611564
2953,2953.0,0.0,ApeGang #9033,1285184455,2021-10-08T18:26:41.561068
2954,2954.0,0.0,ApeGang #7680,1285086570,2021-10-08T18:12:28.596501
2955,2955.0,0.0,ApeGang #8224,1284857060,2021-10-08T17:44:14.876248
2956,2956.0,0.0,ApeGang #5727,1284408766,2021-10-08T17:02:53.817664
2957,2957.0,0.0,ApeGang #5211,1284332137,2021-10-08T16:55:52.849369
2958,2958.0,0.0,ApeGang #3034,1284283078,2021-10-08T16:51:20.972795
2959,2959.0,0.0,ApeGang #8764,1284222770,2021-10-08T16:45:52.608929
2960,2960.0,0.0,ApeGang #7711,1284188922,2021-10-08T16:42:47.370836
2961,2961.0,0.0,ApeGang #5690,1283984166,2021-10-08T16:21:45.536182
2962,2962.0,0.0,ApeGang #7408,1283917169,2021-10-08T16:13:03.338089
2963,2963.0,0.0,ApeGang #1433,1283868986,2021-10-08T16:05:13.985373
2964,2964.0,0.0,ApeGang #7878,1283842265,2021-10-08T16:00:22.117074
2965,2965.0,0.0,ApeGang #6808,1283796960,2021-10-08T15:52:25.663793
2966,2966.0,0.0,ApeGang #1891,1283780955,2021-10-08T15:49:53.650641
2967,2967.0,0.0,ApeGang #9530,1283776343,2021-10-08T15:49:10.780403
2968,2968.0,0.0,ApeGang #4495,1283701795,2021-10-08T15:38:12.725584
2969,2969.0,0.0,ApeGang #3155,1283418171,2021-10-08T14:55:20.694667
2970,2970.0,0.0,ApeGang #4585,1283404073,2021-10-08T14:53:15.797406
2971,2971.0,0.0,ApeGang #263,1283386888,2021-10-08T14:50:38.788846
2972,2972.0,0.0,ApeGang #9388,1282995232,2021-10-08T13:55:49.677751
2973,2973.0,0.0,ApeGang #538,1282932169,2021-10-08T13:47:16.273650
2974,2974.0,0.0,ApeGang #3114,1282906394,2021-10-08T13:43:56.785433
2975,2975.0,0.0,ApeGang #5371,1282788258,2021-10-08T13:29:25.753683
2976,2976.0,0.0,ApeGang #2116,1282605331,2021-10-08T13:08:01.809973
2977,2977.0,0.0,ApeGang #6800,1282595944,2021-10-08T13:06:49.308768
2978,2978.0,0.0,ApeGang #4203,1282539797,2021-10-08T12:59:48.428629
2979,2979.0,0.0,ApeGang #8214,1282417167,2021-10-08T12:45:24.823381
2980,2980.0,0.0,ApeGang #8438,1282412532,2021-10-08T12:44:53.489822
2981,2981.0,0.0,ApeGang #3150,1282223691,2021-10-08T12:25:48.102091
2982,2982.0,0.0,ApeGang #3963,1282204437,2021-10-08T12:24:01.357584
2983,2983.0,0.0,ApeGang #6749,1282177535,2021-10-08T12:21:37.641266
2984,2984.0,0.0,ApeGang #5002,1282121587,2021-10-08T12:16:19.970532
2985,2985.0,0.0,ApeGang #6903,1282020081,2021-10-08T12:06:44.864962
2986,2986.0,0.0,ApeGang #9012,1281879552,2021-10-08T11:54:15.079244
2987,2987.0,0.0,ApeGang #1995,1281751737,2021-10-08T11:43:09.159342
2988,2988.0,0.0,ApeGang #5674,1281735549,2021-10-08T11:41:45.869168
2989,2989.0,0.0,ApeGang #1648,1281717246,2021-10-08T11:40:11.568557
2990,2990.0,0.0,ApeGang #509,1281646817,2021-10-08T11:33:56.012217
2991,2991.0,0.0,ApeGang #2336,1281612809,2021-10-08T11:30:56.188043
2992,2992.0,0.0,ApeGang #1298,1281431496,2021-10-08T11:14:32.069120
2993,2993.0,0.0,ApeGang #5928,1281377509,2021-10-08T11:09:46.858458
2994,2994.0,0.0,ApeGang #5251,1281055540,2021-10-08T10:40:05.383175
2995,2995.0,0.0,ApeGang #6664,1280980687,2021-10-08T10:32:44.357651
2996,2996.0,0.0,ApeGang #4873,1280901131,2021-10-08T10:24:23.425590
2997,2997.0,0.0,ApeGang #4675,1280025626,2021-10-08T08:31:59.517340
2998,2998.0,0.0,ApeGang #4224,1279818506,2021-10-08T08:03:18.790987
2999,2999.0,0.0,ApeGang #8604,1279790582,2021-10-08T07:59:32.881205
3000,3000.0,0.0,ApeGang #4487,1279774507,2021-10-08T07:57:25.017667
3001,3001.0,0.0,ApeGang #1266,1279757365,2021-10-08T07:55:01.928425
3002,3002.0,0.0,ApeGang #719,1279716003,2021-10-08T07:48:48.043830
3003,3003.0,0.0,ApeGang #327,1279578474,2021-10-08T07:25:29.988255
3004,3004.0,0.0,ApeGang #1296,1279547124,2021-10-08T07:20:28.765968
3005,3005.0,0.0,ApeGang #3361,1279474276,2021-10-08T07:08:46.398668
3006,3006.0,0.0,ApeGang #1503,1279367576,2021-10-08T06:51:46.488075
3007,3007.0,0.0,ApeGang #791,1279319219,2021-10-08T06:43:58.331389
3008,3008.0,0.0,ApeGang #7147,1279303672,2021-10-08T06:41:30.660868
3009,3009.0,0.0,ApeGang #2427,1279301260,2021-10-08T06:41:06.545279
3010,3010.0,0.0,ApeGang #7922,1279290134,2021-10-08T06:39:16.616715
3011,3011.0,0.0,ApeGang #2194,1279232186,2021-10-08T06:29:49.790765
3012,3012.0,0.0,ApeGang #7617,1279198262,2021-10-08T06:24:32.159748
3013,3013.0,0.0,ApeGang #5598,1279146445,2021-10-08T06:16:12.147395
3014,3014.0,0.0,ApeGang #2812,1279145180,2021-10-08T06:15:59.982486
3015,3015.0,0.0,ApeGang #8278,1279101791,2021-10-08T06:08:39.877242
3016,3016.0,0.0,ApeGang #6711,1279094994,2021-10-08T06:07:27.821654
3017,3017.0,0.0,ApeGang #8112,1278860418,2021-10-08T05:28:56.983451
3018,3018.0,0.0,ApeGang #263,1278768251,2021-10-08T05:14:33.543800
3019,3019.0,0.0,ApeGang #875,1278749731,2021-10-08T05:11:45.261199
3020,3020.0,0.0,ApeGang #6491,1278721027,2021-10-08T05:07:19.778022
3021,3021.0,0.0,ApeGang #9181,1278082363,2021-10-08T03:46:07.727906
3022,3022.0,0.0,ApeGang #2532,1277888276,2021-10-08T03:28:50.779936
3023,3023.0,0.0,ApeGang #1408,1277472706,2021-10-08T02:41:36.827075
3024,3024.0,0.0,ApeGang #5599,1277361151,2021-10-08T02:17:40.375517
3025,3025.0,0.0,ApeGang #5850,1277358340,2021-10-08T02:17:03.625502
3026,3026.0,0.0,ApeGang #6093,1277351688,2021-10-08T02:15:24.601994
3027,3027.0,0.0,ApeGang #5720,1277372587,2021-10-08T02:20:44.898075
3028,3028.0,0.0,ApeGang #8969,1277352446,2021-10-08T02:15:36.718527
3029,3029.0,0.0,ApeGang #9413,1277156946,2021-10-08T01:11:18.973608
3030,3030.0,0.0,ApeGang #995,1277152589,2021-10-08T01:10:12.479030
3031,3031.0,0.0,ApeGang #5501,1277141941,2021-10-08T01:07:29.162602
3032,3032.0,0.0,ApeGang #5651,1277098971,2021-10-08T00:54:01.938243
3033,3033.0,0.0,ApeGang #2965,1277070400,2021-10-08T00:43:47.578603
3034,3034.0,0.0,ApeGang #1985,1277051694,2021-10-08T00:37:24.964185
3035,3035.0,0.0,ApeGang #9190,1277025326,2021-10-08T00:27:39.503079
3036,3036.0,0.0,ApeGang #3554,1276983081,2021-10-08T00:11:41.207209
3037,3037.0,0.0,ApeGang #4943,1276968884,2021-10-08T00:08:39.532559
3038,3038.0,0.0,ApeGang #3173,1276957350,2021-10-08T00:06:17.934338
3039,3039.0,0.0,ApeGang #8714,1276944822,2021-10-08T00:03:40.834239
3040,3040.0,0.0,ApeGang #7683,1276912073,2021-10-07T23:56:11.217980
3041,3041.0,0.0,ApeGang #8822,1276897025,2021-10-07T23:52:19.568281
3042,3042.0,0.0,ApeGang #7574,1276886097,2021-10-07T23:48:56.083038
3043,3043.0,0.0,ApeGang #6636,1276879934,2021-10-07T23:46:57.829814
3044,3044.0,0.0,ApeGang #1301,1276834765,2021-10-07T23:31:36.824588
3045,3045.0,0.0,ApeGang #1829,1276815420,2021-10-07T23:25:40.881933
3046,3046.0,0.0,ApeGang #1099,1276795426,2021-10-07T23:19:07.408434
3047,3047.0,0.0,ApeGang #8371,1276782708,2021-10-07T23:15:05.632119
3048,3048.0,0.0,ApeGang #6549,1276775128,2021-10-07T23:11:53.466794
3049,3049.0,0.0,ApeGang #4012,1276771826,2021-10-07T23:10:34.737663
3050,3050.0,0.0,ApeGang #146,1276757857,2021-10-07T23:04:19.745666
3051,3051.0,0.0,ApeGang #8271,1276746991,2021-10-07T23:00:03.593514
3052,3052.0,0.0,ApeGang #2515,1276740796,2021-10-07T22:57:16.131359
3053,3053.0,0.0,ApeGang #4217,1276728092,2021-10-07T22:51:54.090031
3054,3054.0,0.0,ApeGang #8118,1276725505,2021-10-07T22:50:43.570136
3055,3055.0,0.0,ApeGang #3618,1276725365,2021-10-07T22:50:41.703914
3056,3056.0,0.0,ApeGang #3697,1276701891,2021-10-07T22:40:17.466405
3057,3057.0,0.0,ApeGang #3335,1276692716,2021-10-07T22:35:15.888353
3058,3058.0,0.0,ApeGang #5850,1276680821,2021-10-07T22:29:43.509031
3059,3059.0,0.0,ApeGang #4156,1276650736,2021-10-07T22:17:06.343562
3060,3060.0,0.0,ApeGang #2216,1276570796,2021-10-07T21:46:46.558311
3061,3061.0,0.0,ApeGang #8944,1276560124,2021-10-07T21:42:30.146916
3062,3062.0,0.0,ApeGang #4705,1276541460,2021-10-07T21:34:29.535861
3063,3063.0,0.0,ApeGang #605,1276379522,2021-10-07T21:05:20.217035
3064,3064.0,0.0,ApeGang #4217,1276361761,2021-10-07T21:02:22.084947
3065,3065.0,0.0,ApeGang #9556,1276034151,2021-10-07T20:17:02.970151
3066,3066.0,0.0,ApeGang #7170,1276015048,2021-10-07T20:15:06.712491
3067,3067.0,0.0,ApeGang #909,1275998521,2021-10-07T20:13:26.654756
3068,3068.0,0.0,ApeGang #945,1275956084,2021-10-07T20:09:09.417034
3069,3069.0,0.0,ApeGang #1686,1275945191,2021-10-07T20:08:03.200084
3070,3070.0,0.0,ApeGang #3457,1275881529,2021-10-07T20:01:49.739912
3071,3071.0,0.0,ApeGang #6863,1275769402,2021-10-07T19:49:49.169894
3072,3072.0,0.0,ApeGang #5571,1275763235,2021-10-07T19:49:09.276917
3073,3073.0,0.0,ApeGang #6246,1275741080,2021-10-07T19:46:48.596579
3074,3074.0,0.0,ApeGang #1715,1275293661,2021-10-07T19:03:49.925687
3075,3075.0,0.0,ApeGang #387,1274970848,2021-10-07T18:35:22.102960
3076,3076.0,0.0,ApeGang #9916,1274952175,2021-10-07T18:32:58.210167
3077,3077.0,0.0,ApeGang #3132,1274643556,2021-10-07T17:54:15.747728
3078,3078.0,0.0,ApeGang #7287,1274524775,2021-10-07T17:39:54.937358
3079,3079.0,0.0,ApeGang #3322,1274346103,2021-10-07T17:19:55.943518
3080,3080.0,0.0,ApeGang #8855,1274319237,2021-10-07T17:16:48.664493
3081,3081.0,0.0,ApeGang #2367,1274172719,2021-10-07T16:56:18.589691
3082,3082.0,0.0,ApeGang #2500,1274161498,2021-10-07T16:54:57.268343
3083,3083.0,0.0,ApeGang #9352,1274141478,2021-10-07T16:52:32.577680
3084,3084.0,0.0,ApeGang #5095,1274087769,2021-10-07T16:45:58.266147
3085,3085.0,0.0,ApeGang #4203,1274086853,2021-10-07T16:45:52.035478
3086,3086.0,0.0,ApeGang #6597,1274072276,2021-10-07T16:44:10.454053
3087,3087.0,0.0,ApeGang #2224,1274062225,2021-10-07T16:43:00.332403
3088,3088.0,0.0,ApeGang #8242,1274029913,2021-10-07T16:39:23.619291
3089,3089.0,0.0,ApeGang #8836,1273965260,2021-10-07T16:32:08.572129
3090,3090.0,0.0,ApeGang #7986,1273891216,2021-10-07T16:23:39.635225
3091,3091.0,0.0,ApeGang #4203,1273816798,2021-10-07T16:15:00.939213
3092,3092.0,0.0,ApeGang #3571,1273707831,2021-10-07T16:02:52.366754
3093,3093.0,0.0,ApeGang #8056,1273603372,2021-10-07T15:50:07.302211
3094,3094.0,0.0,ApeGang #689,1273443774,2021-10-07T15:31:02.975874
3095,3095.0,0.0,ApeGang #9198,1273432951,2021-10-07T15:29:52.582078
3096,3096.0,0.0,ApeGang #3618,1273356648,2021-10-07T15:22:09.478045
3097,3097.0,0.0,ApeGang #9181,1273349819,2021-10-07T15:21:30.962819
3098,3098.0,0.0,ApeGang #4065,1273338673,2021-10-07T15:20:28.018880
3099,3099.0,0.0,ApeGang #6636,1272368916,2021-10-07T14:10:44.624640
3100,3100.0,0.0,ApeGang #1367,1272327589,2021-10-07T14:06:24.224902
3101,3101.0,0.0,ApeGang #3132,1272240187,2021-10-07T13:54:22.899595
3102,3102.0,0.0,ApeGang #343,1272006743,2021-10-07T13:23:23.798855
3103,3103.0,0.0,ApeGang #8379,1271904234,2021-10-07T13:10:09.543026
3104,3104.0,0.0,ApeGang #7254,1271424484,2021-10-07T12:04:37.946217
3105,3105.0,0.0,ApeGang #1432,1271274871,2021-10-07T11:44:12.428872
3106,3106.0,0.0,ApeGang #4346,1271266534,2021-10-07T11:43:01.875970
3107,3107.0,0.0,ApeGang #1261,1270985765,2021-10-07T11:03:36.885486
3108,3108.0,0.0,ApeGang #9198,1270700722,2021-10-07T10:28:44.077519
3109,3109.0,0.0,ApeGang #8234,1270692257,2021-10-07T10:27:35.194491
3110,3110.0,0.0,ApeGang #4180,1270692272,2021-10-07T10:27:35.268004
3111,3111.0,0.0,ApeGang #9102,1270512291,2021-10-07T10:04:55.512078
3112,3112.0,0.0,ApeGang #5625,1270480259,2021-10-07T10:00:49.168915
3113,3113.0,0.0,ApeGang #4568,1270340056,2021-10-07T09:42:28.650454
3114,3114.0,0.0,ApeGang #3559,1270286599,2021-10-07T09:35:32.820027
3115,3115.0,0.0,ApeGang #3354,1270095592,2021-10-07T09:11:20.936009
3116,3116.0,0.0,ApeGang #2652,1270038707,2021-10-07T09:03:49.979400
3117,3117.0,0.0,ApeGang #1513,1269980458,2021-10-07T08:54:12.712461
3118,3118.0,0.0,ApeGang #779,1269934352,2021-10-07T08:45:48.258336
3119,3119.0,0.0,ApeGang #2118,1269906574,2021-10-07T08:40:43.875677
3120,3120.0,0.0,ApeGang #7194,1269879413,2021-10-07T08:36:11.199916
3121,3121.0,0.0,ApeGang #5151,1269831019,2021-10-07T08:27:58.964413
3122,3122.0,0.0,ApeGang #547,1269819094,2021-10-07T08:25:59.914588
3123,3123.0,0.0,ApeGang #6549,1269525274,2021-10-07T07:33:15.633382
3124,3124.0,0.0,ApeGang #9209,1269202595,2021-10-07T06:51:33.652528
3125,3125.0,0.0,ApeGang #7957,1268894269,2021-10-07T06:06:16.913851
3126,3126.0,0.0,ApeGang #8495,1268855999,2021-10-07T05:59:41.311108
3127,3127.0,0.0,ApeGang #8713,1268836192,2021-10-07T05:56:08.184766
3128,3128.0,0.0,ApeGang #8040,1268700275,2021-10-07T05:31:21.002633
3129,3129.0,0.0,ApeGang #1429,1268595237,2021-10-07T05:12:04.650634
3130,3130.0,0.0,ApeGang #9209,1268582617,2021-10-07T05:09:38.690630
3131,3131.0,0.0,ApeGang #3979,1268514253,2021-10-07T04:57:24.654856
3132,3132.0,0.0,ApeGang #6925,1268264496,2021-10-07T04:19:29.203281
3133,3133.0,0.0,ApeGang #1182,1268135580,2021-10-07T03:59:55.655881
3134,3134.0,0.0,ApeGang #9248,1268108798,2021-10-07T03:55:55.008551
3135,3135.0,0.0,ApeGang #4572,1267714228,2021-10-07T02:47:56.033013
3136,3136.0,0.0,ApeGang #1680,1267561727,2021-10-07T02:20:34.507778
3137,3137.0,0.0,ApeGang #5608,1267320841,2021-10-07T01:27:22.667003
3138,3138.0,0.0,ApeGang #8381,1267263446,2021-10-07T01:14:56.683373
3139,3139.0,0.0,ApeGang #3436,1267070811,2021-10-07T00:44:58.861524
3140,3140.0,0.0,ApeGang #3334,1266910081,2021-10-07T00:21:05.681086
3141,3141.0,0.0,ApeGang #6334,1266833264,2021-10-07T00:07:54.907727
